customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,discount_applied_flag,promo_code_used_flag,is_subscribed,purchase_freq_annual,total_spend_est,avg_order_value,purchase_count,est_annual_spend,value_tier,promo_usage_rate,promo_dependency_score,promo_segment,satisfaction_tier,satisfaction_flag,dissatisfied_high_value,retention_proxy_score,retention_proxy_tier,repeat_buyer,high_frequency_buyer,loyalty_score_1,loyalty_def1,loyalty_score_2,loyalty_def2,loyalty_segment,final_segment,geo_opportunity,opportunity_score,geo_avg_spend,geo_promo_rate,geo_customer_count,geo_hv_share,purchase_history_tier
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Bank Transfer,Free Shipping,Yes,Yes,15,Credit Card,Annually,1,1,1,1,1344,84,16,84,Medium,1.0,94.0,Bargain Hunter,Satisfied,1,0,39.800000000000004,Medium Retention Signal,1,0,0.354938485002542,Low Loyalty,0.4272241992882563,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,59.44827586206897,0.42528735632183906,87,0.3218390804597701,Developing (6-15)
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Venmo,Express,Yes,Yes,39,Paypal,Bi-Weekly,1,1,1,26,3800,95,40,2470,High,1.0,84.4,Promo Dependent,Dissatisfied,0,1,54.95775910364144,High Retention Signal,1,1,0.4955474858982739,Medium Loyalty,0.7053086403600587,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Cash,Next Day Air,Yes,Yes,11,Cash,Monthly,1,1,1,12,1080,90,12,1080,Medium,1.0,95.60000000000001,Bargain Hunter,Dissatisfied,0,0,25.375014005602235,Low Retention Signal,1,1,0.1467903260948507,Low Loyalty,0.4734530912008932,High Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,60.37662337662338,0.44155844155844154,77,0.3246753246753247,Developing (6-15)
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Venmo,Standard,Yes,Yes,4,Cash,Fortnightly,1,1,1,26,180,36,5,936,Low,1.0,98.4,Bargain Hunter,Neutral,0,0,34.15775910364145,Low Retention Signal,0,1,0.12255240031955847,Low Loyalty,0.30622426906705746,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,2,59.44827586206897,0.42528735632183906,87,0.3218390804597701,New (0-5)
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly,1,1,1,26,748,22,34,572,Low,1.0,86.8,Promo Dependent,Neutral,0,0,55.232044817927175,High Retention Signal,1,1,0.32579262594717606,Low Loyalty,0.2961634742865118,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,60.37662337662338,0.44155844155844154,77,0.3246753246753247,Established (16+)
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Credit Card,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,1,1,1,4,3382,89,38,356,High,1.0,85.2,Promo Dependent,Neutral,0,0,45.06487394957983,Medium Retention Signal,1,0,0.4825101798726608,Medium Loyalty,0.5754917224897076,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,55.721518987341774,0.43037974683544306,79,0.3291139240506329,Established (16+)
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,Yes,Cash,Free Shipping,Yes,Yes,32,Cash,Quarterly,1,1,1,4,1650,50,33,200,Medium,1.0,87.2,Promo Dependent,Neutral,0,0,42.09344537815126,Medium Retention Signal,1,0,0.357169583847774,Low Loyalty,0.35088837136277995,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,Established (16+)
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Bank Transfer,Free Shipping,Yes,Yes,44,Credit Card,Quarterly,1,1,1,4,1620,36,45,144,Medium,1.0,82.4,Promo Dependent,Neutral,1,0,55.94487394957982,High Retention Signal,1,0,0.476859612172271,Medium Loyalty,0.30535901193217496,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,Yes,Credit Card,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly,1,1,1,4,2184,52,42,208,High,1.0,83.60000000000001,Promo Dependent,Satisfied,1,0,58.48201680672268,High Retention Signal,1,0,0.5399442225288691,High Loyalty,0.38881096922754865,Medium Loyalty,High Loyalty,High-Value Promo-Dependent,High Opportunity,5,60.25,0.375,96,0.34375,Established (16+)
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Venmo,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly,1,1,1,52,1305,29,45,1508,Medium,1.0,82.4,Promo Dependent,Satisfied,1,0,81.0742857142857,High Retention Signal,1,1,0.47417633815091864,Medium Loyalty,0.45303603202846976,High Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,55.75581395348837,0.4418604651162791,86,0.3023255813953488,Established (16+)
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Venmo,Express,Yes,Yes,32,Venmo,Annually,1,1,1,1,2937,89,33,89,High,1.0,87.2,Promo Dependent,Dissatisfied,0,1,35.82285714285714,Low Retention Signal,1,0,0.38550410342072766,Medium Loyalty,0.5373331850533808,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,Established (16+)
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly,1,1,1,12,658,47,14,564,Low,1.0,94.80000000000001,Bargain Hunter,Neutral,0,0,34.08358543417367,Low Retention Signal,1,1,0.20600556806352438,Low Loyalty,0.31404843521038306,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Low Opportunity,1,57.723076923076924,0.49230769230769234,65,0.4307692307692308,Developing (6-15)
1038,52,Male,Jewelry,Accessories,25,Rhode Island,Xl,Brown,Spring,3.4,Yes,Bank Transfer,Standard,Yes,Yes,48,Debit Card,Quarterly,1,1,1,4,1225,25,49,100,Medium,1.0,80.80000000000001,Promo Dependent,Neutral,0,0,54.16201680672269,High Retention Signal,1,0,0.4299211755876728,Medium Loyalty,0.24755577942920942,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,61.44444444444444,0.3968253968253968,63,0.2857142857142857,Established (16+)
1039,41,Male,Pants,Clothing,74,Nebraska,Xl,Cyan,Fall,3.0,Yes,Bank Transfer,Express,Yes,Yes,3,Bank Transfer,Weekly,1,1,1,52,296,74,4,3848,Low,1.0,98.8,Bargain Hunter,Dissatisfied,0,0,40.54857142857142,Medium Retention Signal,0,1,0.06731014113830588,Low Loyalty,0.5338152431791222,High Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,2,59.44827586206897,0.42528735632183906,87,0.3218390804597701,New (0-5)
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Paypal,Standard,Yes,Yes,39,Venmo,Monthly,1,1,1,12,1840,46,40,552,Medium,1.0,84.4,Promo Dependent,Satisfied,1,0,62.49501400560222,High Retention Signal,1,1,0.5232960030987484,Medium Loyalty,0.3810301967762194,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,62.0958904109589,0.3972602739726027,73,0.4246575342465753,Established (16+)
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,Yes,Venmo,Next Day Air,Yes,Yes,7,Cash,Fortnightly,1,1,1,26,176,22,8,572,Low,1.0,97.2,Bargain Hunter,Neutral,1,0,38.82061624649861,Medium Retention Signal,1,1,0.1646824993342533,Low Loyalty,0.26223702114297676,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,60.794871794871796,0.44871794871794873,78,0.358974358974359,Developing (6-15)
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Venmo,Next Day Air,Yes,Yes,11,Cash,Fortnightly,1,1,1,26,300,25,12,650,Low,1.0,95.60000000000001,Bargain Hunter,Satisfied,1,0,49.03775910364146,Medium Retention Signal,1,1,0.2685269808991213,Low Loyalty,0.2789667067894773,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,56.55681818181818,0.4431818181818182,88,0.36363636363636365,Developing (6-15)
1043,55,Male,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Yes,Venmo,Next Day Air,Yes,Yes,47,Credit Card,Weekly,1,1,1,52,3840,80,48,4160,High,1.0,81.2,Promo Dependent,Satisfied,1,0,88.93714285714286,High Retention Signal,1,1,0.6988995569758153,High Loyalty,0.7627669039145908,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,55.75581395348837,0.4418604651162791,86,0.3023255813953488,Established (16+)
1044,28,Male,Jeans,Clothing,76,Hawaii,M,Green,Spring,3.3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,28,Debit Card,Fortnightly,1,1,1,26,2204,76,29,1976,High,1.0,88.8,Bargain Hunter,Neutral,0,0,49.0606162464986,Medium Retention Signal,1,1,0.35753862541457865,Low Loyalty,0.5512717186518735,High Loyalty,Low Loyalty,High-Value Promo-Dependent,Low Opportunity,1,57.723076923076924,0.49230769230769234,65,0.4307692307692308,Established (16+)
1045,39,Male,Jeans,Clothing,30,Oregon,L,Teal,Summer,4.4,Yes,Credit Card,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months,1,1,1,4,540,30,18,120,Low,1.0,93.2,Bargain Hunter,Satisfied,1,0,38.77915966386554,Medium Retention Signal,1,0,0.2794965502215121,Low Loyalty,0.22255207243039565,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Low Opportunity,1,57.33783783783784,0.5135135135135135,74,0.28378378378378377,Established (16+)
1046,54,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,Yes,Cash,2-Day Shipping,Yes,Yes,11,Paypal,Bi-Weekly,1,1,1,26,948,79,12,2054,Medium,1.0,95.60000000000001,Bargain Hunter,Neutral,0,0,37.83775910364146,Medium Retention Signal,1,1,0.19496114460018887,Low Loyalty,0.48615087049054495,High Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,61.901234567901234,0.4444444444444444,81,0.41975308641975306,Developing (6-15)
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Credit Card,Standard,Yes,Yes,12,Venmo,Annually,1,1,1,1,286,22,13,22,Low,1.0,95.2,Bargain Hunter,Satisfied,1,0,31.93714285714286,Low Retention Signal,1,0,0.21781906214443075,Low Loyalty,0.1707221233689205,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,61.05434782608695,0.40217391304347827,92,0.32608695652173914,Developing (6-15)
1048,31,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Debit Card,Standard,Yes,Yes,7,Credit Card,Fortnightly,1,1,1,26,288,36,8,936,Low,1.0,97.2,Bargain Hunter,Satisfied,1,0,40.42061624649861,Medium Retention Signal,1,1,0.1873254412085119,Low Loyalty,0.31262996301723533,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,62.57746478873239,0.4647887323943662,71,0.4225352112676056,Developing (6-15)
1049,30,Male,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,Yes,Cash,Standard,Yes,Yes,19,Venmo,Fortnightly,1,1,1,26,1540,77,20,2002,Medium,1.0,92.4,Bargain Hunter,Dissatisfied,0,0,37.47204481792717,Medium Retention Signal,1,1,0.21505342920086185,Low Loyalty,0.5150135632544833,High Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
1050,45,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,24,Cash,Quarterly,1,1,1,4,825,33,25,132,Low,1.0,90.4,Bargain Hunter,Dissatisfied,0,0,31.25915966386554,Low Retention Signal,1,0,0.21125760766940227,Low Loyalty,0.24883098702114298,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
1051,48,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Credit Card,Next Day Air,Yes,Yes,19,Venmo,Monthly,1,1,1,12,1280,64,20,768,Medium,1.0,92.4,Bargain Hunter,Neutral,0,0,39.409299719887954,Medium Retention Signal,1,1,0.2876323141356186,Low Loyalty,0.4040654874049264,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Low Opportunity,0,55.85294117647059,0.45588235294117646,68,0.3235294117647059,Established (16+)
1052,45,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Paypal,Free Shipping,Yes,Yes,39,Paypal,Annually,1,1,1,1,2120,53,40,53,High,1.0,84.4,Promo Dependent,Dissatisfied,0,1,39.50285714285713,Medium Retention Signal,1,0,0.36390335778439487,Medium Loyalty,0.3763752965599051,Medium Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,60.37662337662338,0.44155844155844154,77,0.3246753246753247,Established (16+)
1053,60,Male,Shoes,Footwear,36,Virginia,Xl,Pink,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly,1,1,1,26,72,36,2,936,Low,1.0,99.6,Bargain Hunter,Dissatisfied,0,0,26.294901960784316,Low Retention Signal,0,1,0.04177935943060502,Low Loyalty,0.2998185751168795,Low Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,New (0-5)
1054,59,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,No,Cash,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly,1,1,0,26,770,70,11,1820,Low,1.0,96.00000000000001,Bargain Hunter,Neutral,0,0,25.483473389355744,Low Retention Signal,1,1,0.16228116299900744,Low Loyalty,0.2974683378689554,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,54.55555555555556,0.23809523809523808,63,0.2698412698412698,Developing (6-15)
1055,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Debit Card,Express,Yes,Yes,48,Paypal,Quarterly,1,1,0,4,4704,96,49,384,High,1.0,80.80000000000001,Promo Dependent,Satisfied,1,0,56.16201680672269,High Retention Signal,1,0,0.7562675575568306,High Loyalty,0.5257771613983672,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,61.11392405063291,0.46835443037974683,79,0.3670886075949367,Established (16+)
1056,70,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Paypal,Next Day Air,Yes,Yes,24,Debit Card,Annually,1,1,0,1,675,27,25,27,Low,1.0,90.4,Bargain Hunter,Neutral,0,0,23.788571428571426,Low Retention Signal,1,0,0.24236081051637737,Low Loyalty,0.05941948398576513,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Low Opportunity,1,60.888888888888886,0.4861111111111111,72,0.2361111111111111,Established (16+)
1057,20,Male,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,No,Debit Card,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly,1,1,0,26,2752,64,43,1664,High,1.0,83.2,Promo Dependent,Dissatisfied,0,1,46.42061624649859,Medium Retention Signal,1,1,0.44375587672791533,Medium Loyalty,0.3962746842509246,Medium Loyalty,Medium Loyalty,At-Risk Dissatisfied,High Opportunity,4,60.075268817204304,0.40860215053763443,93,0.3225806451612903,Established (16+)
1058,65,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,No,Bank Transfer,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly,1,1,0,52,483,23,21,1196,Low,1.0,92.0,Bargain Hunter,Satisfied,1,0,54.57142857142857,High Retention Signal,1,1,0.2944831142421382,Low Loyalty,0.23553158362989324,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Low Opportunity,1,55.946666666666665,0.48,75,0.25333333333333335,Established (16+)
1059,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Credit Card,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months,1,1,0,4,1650,33,50,132,Medium,1.0,80.4,Promo Dependent,Neutral,0,0,42.516302521008406,Medium Retention Signal,1,0,0.4372512165008352,Medium Loyalty,0.14776337136278,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,61.901234567901234,0.4444444444444444,81,0.41975308641975306,Established (16+)
1060,22,Male,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,No,Venmo,Standard,Yes,Yes,25,Debit Card,Monthly,1,1,0,12,884,34,26,408,Medium,1.0,90.0,Bargain Hunter,Dissatisfied,0,0,23.53501400560224,Low Retention Signal,1,1,0.1968794635291839,Low Loyalty,0.13682794292094064,Low Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,60.794871794871796,0.44871794871794873,78,0.358974358974359,Established (16+)
1061,27,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Paypal,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,1,1,0,4,770,35,22,140,Low,1.0,91.60000000000001,Bargain Hunter,Dissatisfied,0,0,17.3963025210084,Low Retention Signal,1,0,0.17362810177451762,Low Loyalty,0.10181882806503384,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,60.88405797101449,0.5217391304347826,69,0.36231884057971014,Established (16+)
1062,36,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Debit Card,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months,1,1,0,4,806,62,13,248,Low,1.0,95.2,Bargain Hunter,Satisfied,1,0,25.00773109243698,Low Retention Signal,1,0,0.26466129227491714,Low Loyalty,0.1883290593817598,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,High Opportunity,4,60.075268817204304,0.40860215053763443,93,0.3225806451612903,Developing (6-15)
1063,59,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Venmo,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,1,1,0,4,1650,75,22,300,Medium,1.0,91.60000000000001,Bargain Hunter,Dissatisfied,0,0,17.3963025210084,Low Retention Signal,1,0,0.22582264507226377,Low Loyalty,0.27901337136278,Low Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,60.37662337662338,0.44155844155844154,77,0.3246753246753247,Established (16+)
1064,62,Male,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,No,Bank Transfer,Free Shipping,Yes,Yes,35,Cash,Monthly,1,1,0,12,1044,29,36,348,Medium,1.0,86.00000000000001,Promo Dependent,Neutral,0,0,37.47787114845938,Medium Retention Signal,1,1,0.3315938702883288,Low Loyalty,0.1306928598841672,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,High Opportunity,4,59.1123595505618,0.4044943820224719,89,0.3707865168539326,Established (16+)
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Debit Card,Express,Yes,Yes,42,Credit Card,Every 3 Months,1,1,0,4,1204,28,43,112,Medium,1.0,83.2,Promo Dependent,Neutral,0,0,40.4363025210084,Medium Retention Signal,1,0,0.39994093010869824,Medium Loyalty,0.10568522782778593,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,60.690140845070424,0.4225352112676056,71,0.39436619718309857,Established (16+)
1066,59,Male,T-shirt,Clothing,20,Alabama,Xl,Blue,Spring,4.1,No,Cash,Store Pickup,Yes,Yes,3,Paypal,Every 3 Months,1,1,0,4,80,20,4,80,Low,1.0,98.8,Bargain Hunter,Satisfied,1,0,15.819159663865545,Low Retention Signal,0,0,0.14249875323794997,Low Loyalty,0.014018561161119252,Low Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,High Opportunity,4,59.1123595505618,0.4044943820224719,89,0.3707865168539326,New (0-5)
1067,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Credit Card,Store Pickup,Yes,Yes,11,Paypal,Bi-Weekly,1,1,0,26,1152,96,12,2496,Medium,1.0,95.60000000000001,Bargain Hunter,Neutral,1,0,31.837759103641456,Low Retention Signal,1,1,0.24706078872830273,Low Loyalty,0.4013755146186589,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,61.0375,0.475,80,0.2875,Developing (6-15)
1068,18,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,Venmo,2-Day Shipping,Yes,Yes,22,Paypal,Quarterly,1,1,0,4,989,43,23,172,Medium,1.0,91.2,Bargain Hunter,Dissatisfied,0,0,18.950588235294116,Low Retention Signal,1,0,0.20073987459752585,Low Loyalty,0.1398081519084502,Low Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,66.56756756756756,0.44594594594594594,74,0.5,Established (16+)
1069,55,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Bank Transfer,Standard,Yes,Yes,47,Credit Card,Weekly,1,1,0,52,4512,94,48,4888,High,1.0,81.2,Promo Dependent,Dissatisfied,0,1,59.73714285714286,High Retention Signal,1,1,0.5467572082213668,High Loyalty,0.6963745551601424,High Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,60.690140845070424,0.4225352112676056,71,0.39436619718309857,Established (16+)
1070,38,Male,Skirt,Clothing,81,Maryland,Xl,White,Fall,4.3,No,Credit Card,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months,1,1,0,4,2754,81,34,324,High,1.0,86.8,Promo Dependent,Satisfied,1,0,40.04773109243697,Medium Retention Signal,1,0,0.5007724598736292,Medium Loyalty,0.36324379840904336,Medium Loyalty,Medium Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,55.75581395348837,0.4418604651162791,86,0.3023255813953488,Established (16+)
1071,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Venmo,Free Shipping,Yes,Yes,50,Debit Card,Weekly,1,1,0,52,3825,75,51,3900,High,1.0,80.0,Promo Dependent,Neutral,0,0,68.4,High Retention Signal,1,1,0.5883772241992883,High Loyalty,0.5962522241992882,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,60.794871794871796,0.44871794871794873,78,0.358974358974359,Established (16+)
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Cash,Express,Yes,Yes,46,Credit Card,Monthly,1,1,0,12,3807,81,47,972,High,1.0,81.60000000000001,Promo Dependent,Dissatisfied,0,1,40.175014005602236,Medium Retention Signal,1,1,0.5068198126225579,Medium Loyalty,0.45707186344288603,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,66.56756756756756,0.44594594594594594,74,0.5,Established (16+)
1073,48,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.5,No,Bank Transfer,Express,Yes,Yes,34,Debit Card,Fortnightly,1,1,0,26,3220,92,35,2392,High,1.0,86.4,Promo Dependent,Neutral,0,0,45.18633053221288,Medium Retention Signal,1,1,0.47053429200861835,Medium Loyalty,0.5115326913683623,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,High Opportunity,4,60.075268817204304,0.40860215053763443,93,0.3225806451612903,Established (16+)
1074,22,Male,Scarf,Accessories,96,California,Xl,Purple,Spring,4.0,No,Cash,Store Pickup,Yes,Yes,33,Credit Card,Monthly,1,1,0,12,3264,96,34,1152,High,1.0,86.8,Promo Dependent,Neutral,1,0,41.56929971988795,Medium Retention Signal,1,1,0.5070215701939139,Medium Loyalty,0.47174045774893597,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,59.0,0.42105263157894735,95,0.3368421052631579,Established (16+)
1075,48,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Paypal,Standard,Yes,Yes,45,Bank Transfer,Fortnightly,1,1,0,26,3266,71,46,1846,High,1.0,82.0,Promo Dependent,Dissatisfied,0,1,46.28347338935574,Medium Retention Signal,1,1,0.4686095819110562,Medium Loyalty,0.44863604249529,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,Established (16+)
1076,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Debit Card,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly,1,1,0,26,1650,50,33,1300,Medium,1.0,87.2,Promo Dependent,Satisfied,1,0,54.877759103641466,High Retention Signal,1,1,0.477169583847774,Medium Loyalty,0.2871628811667015,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
